script,timestamp,server,cpu,gpu,model,device,dtype,quant,precision,workload,sla_seconds,think_time_s,level,is_best,result,note,replicas,batch_size,offered_rps,requests_per_minute,rho,requests_measured,images_per_second,images_per_minute,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_pct,cpu_launch_ms,gpu_ms,p50_ms,p95_ms,p99_ms,mean_latency_ms,predicted_mean_ms,sla_attainment_pct,dropped,mean_batch_size,queue_depth_max,cpu_cores_busy_mean,gpu_util_pct_mean,gpu_power_w_mean,cpu_power_w_mean,power_w_mean,images_per_second_per_w,file
vit_throughput,20260915_192059,SR630 V4,6740P,L4,google/vit-base-patch16-224,cuda,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,64,,,,,910.9,54654.00,1.098,0.0011,,,0.80,70.89,,,,,,,,,,1.0,100.0,72.0,260.3,332.3,2.74,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_192059.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,1,,,,,4.6,276.00,216.738,0.2174,,,216.72,,,,,,,,,,,22.3,,,287.3,287.3,0.02,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,4,,,,,44.4,2664.00,22.514,0.0225,,,86.03,,,,,,,,,,,23.6,,,316.2,316.2,0.14,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,8,,,,,61.3,3678.00,16.326,0.0163,,,126.57,,,,,,,,,,,23.6,,,2488.6,2488.6,0.02,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,16,,,,,60.0,3600.00,16.669,0.0167,,,254.04,,,,,,,,,,,23.9,,,324.5,324.5,0.18,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,1,32,,,,,70.8,4248.00,14.134,0.0141,,,453.08,,,,,,,,,,,23.9,,,328.0,328.0,0.22,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
server_vit_benchmark,20260922_185603,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 189.6 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,133.3,189.6,224.0,,,,,1.0,,0.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_185603.txt
server_vit_benchmark,20260922_185603,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 229.2 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,133.6,229.2,254.6,,,,,1.0,,0.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_185603.txt
server_vit_benchmark,20260922_185603,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,2.00,,FAIL,p95 238.5 ms > 100 ms,1,32,2.00,120.00,,226,1.883,112.98,531.1,0.5311,,,,,133.5,238.5,357.2,,,,,1.1,,0.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_185603.txt
server_vit_benchmark,20260922_185603,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,4.00,,FAIL,p95 414.7 ms > 100 ms,1,32,4.00,240.00,,456,3.800,228.00,263.2,0.2632,,,,,147.5,414.7,520.4,,,,,1.3,,1.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_185603.txt
server_vit_benchmark,20260922_185603,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,FAIL,p95 2144.1 ms > 100 ms,1,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,428.8,2144.1,3567.3,,,,,4.2,,1.8,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_185603.txt
server_vit_benchmark,20260922_194703,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 191.2 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,134.4,191.2,225.1,,,,,1.0,,0.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_194703.txt
server_vit_benchmark,20260922_194703,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 234.8 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,135.0,234.8,257.3,,,,,1.0,,0.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_194703.txt
server_vit_benchmark,20260922_194703,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,2.00,,FAIL,p95 242.6 ms > 100 ms,1,32,2.00,120.00,,226,1.883,112.98,531.1,0.5311,,,,,135.0,242.6,363.8,,,,,1.1,,0.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_194703.txt
server_vit_benchmark,20260922_194703,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,4.00,,FAIL,p95 421.7 ms > 100 ms,1,32,4.00,240.00,,456,3.800,228.00,263.2,0.2632,,,,,149.8,421.7,839.4,,,,,1.4,,1.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_194703.txt
server_vit_benchmark,20260922_194703,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,FAIL,p95 1741.6 ms > 100 ms,1,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,479.2,1741.6,2384.2,,,,,4.0,,1.8,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_194703.txt
server_vit_benchmark,20260922_200939,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 199.9 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,135.9,199.9,227.7,,,,,1.0,,0.2,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_200939.txt
server_vit_benchmark,20260922_200939,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 236.2 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,136.8,236.2,271.4,,,,,1.0,,0.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_200939.txt
server_vit_benchmark,20260922_221531,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.20,,FAIL,p95 159.1 ms > 100 ms,1,32,0.20,12.00,,31,0.258,15.48,3876.0,3.8760,,,,,136.9,159.1,213.7,,,,,1.0,,0.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_221531.txt
server_vit_benchmark,20260922_222306,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.05,,FAIL,p95 160.8 ms > 100 ms,1,32,0.05,3.00,,6,0.050,3.00,20000.0,20.0000,,,,,144.0,160.8,162.7,,,,,1.0,,0.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_222306.txt
server_vit_benchmark,20260922_232413,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.01,,FAIL,p95 153.1 ms > 100 ms,1,32,0.01,0.60,,2,0.017,1.02,58823.5,58.8235,,,,,148.0,153.1,153.6,,,,,1.0,,0.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_232413.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,PASS,ok,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,49.1,50.4,69.6,,,,,1.0,,0.4,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.71,,PASS,ok,1,32,0.71,42.60,,91,0.758,45.48,1319.3,1.3193,,,,,49.6,56.2,64.3,,,,,1.0,,0.6,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.84,,PASS,ok,1,32,0.84,50.40,,103,0.858,51.48,1165.5,1.1655,,,,,53.4,60.2,89.2,,,,,1.0,,0.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.88,yes,PASS,ok,1,32,0.88,52.80,,104,0.867,52.02,1153.4,1.1534,,,,,53.8,59.9,90.6,,,,,1.0,,0.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.92,,FAIL,met SLA but not steady state (p95 drift x1.41 to 80.2 ms),1,32,0.92,55.20,,109,0.908,54.48,1101.3,1.1013,,,,,53.8,73.1,92.4,,,,,1.0,,0.8,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260922_234643,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,met SLA but not steady state (p95 drift x1.33 to 78.4 ms),1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,48.8,65.0,128.3,,,,,1.0,,0.8,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260922_234643.txt
server_vit_benchmark,20260923_000017,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 216.6 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,146.8,216.6,250.8,,,,,1.0,,1.2,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_000017.txt
server_vit_benchmark,20260923_000017,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 191.6 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,104.2,191.6,245.0,,,,,1.0,,3.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_000017.txt
server_vit_benchmark,20260923_000507,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 296.4 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,187.3,296.4,328.1,,,,,1.0,,1.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_000507.txt
server_vit_benchmark,20260923_000507,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 339.0 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,189.9,339.0,357.0,,,,,1.0,,2.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_000507.txt
server_vit_benchmark,20260923_001319,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 297.8 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,187.2,297.8,334.3,,,,,1.0,,1.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_001319.txt
server_vit_benchmark,20260923_001319,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 333.3 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,186.5,333.3,355.0,,,,,1.0,,2.6,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260923_001319.txt
server_vit_benchmark,20260924_141916,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 376.9 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,101.1,376.9,949.4,,,,,1.0,,2.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_141916.txt
server_vit_benchmark,20260924_141916,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 165.2 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,100.9,165.2,185.1,,,,,1.0,,3.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_141916.txt
server_vit_benchmark,20260924_142341,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,FAIL,p95 113.0 ms > 100 ms,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,92.8,113.0,141.5,,,,,1.0,,1.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142341.txt
server_vit_benchmark,20260924_142341,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,p95 135.7 ms > 100 ms,1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,93.5,135.7,171.0,,,,,1.0,,1.9,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142341.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.50,,PASS,ok,1,32,0.50,30.00,,67,0.558,33.48,1792.1,1.7921,,,,,50.5,52.7,73.3,,,,,1.0,,0.4,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.71,,PASS,ok,1,32,0.71,42.60,,91,0.758,45.48,1319.3,1.3193,,,,,49.9,51.9,61.9,,,,,1.0,,0.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.84,yes,PASS,ok,1,32,0.84,50.40,,103,0.858,51.48,1165.5,1.1655,,,,,49.9,58.4,81.2,,,,,1.0,,0.6,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.88,,FAIL,met SLA but not steady state (p95 drift x1.43 to 78.6 ms),1,32,0.88,52.80,,104,0.867,52.02,1153.4,1.1534,,,,,50.0,67.7,84.7,,,,,1.0,,0.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,0.92,,FAIL,met SLA but not steady state (p95 drift x1.44 to 78.5 ms),1,32,0.92,55.20,,109,0.908,54.48,1101.3,1.1013,,,,,50.0,70.9,98.3,,,,,1.0,,0.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
server_vit_benchmark,20260924_142829,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,1.00,,FAIL,met SLA but not steady state (p95 drift x1.34 to 81.0 ms),1,32,1.00,60.00,,121,1.008,60.48,992.1,0.9921,,,,,50.6,65.7,130.1,,,,,1.0,,0.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_142829.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,1,,,,,8.3,498.00,239.908,0.1205,,,233.48,,,,,,,,,,,44.2,,,317.9,317.9,0.03,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,4,,,,,81.9,4914.00,24.432,0.0122,,,86.73,,,,,,,,,,,47.1,,,368.6,368.6,0.22,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,8,,,,,103.6,6216.00,19.309,0.0097,,,152.39,,,,,,,,,,,46.9,,,377.9,377.9,0.27,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,yes,ok,,2,16,,,,,125.4,7524.00,15.949,0.0080,,,243.60,,,,,,,,,,,47.6,,,385.5,385.5,0.33,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,throughput,,,,,ok,,2,32,,,,,118.8,7128.00,16.829,0.0084,,,522.17,,,,,,,,,,,46.5,,,383.1,383.1,0.31,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,PASS,ok,4,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,51.3,57.0,66.6,,,,,1.0,,5.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,16.00,,PASS,ok,4,32,16.00,960.00,,1871,15.592,935.52,64.1,0.0641,,,,,51.3,54.6,66.7,,,,,1.0,,11.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,22.63,,PASS,ok,4,32,22.63,1357.80,,2674,22.283,1336.98,44.9,0.0449,,,,,51.6,58.9,140.9,,,,,1.0,,16.2,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,26.91,,PASS,ok,4,32,26.91,1614.60,,3158,26.317,1579.02,38.0,0.0380,,,,,51.4,65.1,147.6,,,,,1.0,,19.2,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,29.34,,PASS,ok,4,32,29.34,1760.40,,3456,28.800,1728.00,34.7,0.0347,,,,,51.4,72.9,156.6,,,,,1.1,,21.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,30.64,yes,PASS,ok,4,32,30.64,1838.40,,3607,30.058,1803.48,33.3,0.0333,,,,,51.4,97.5,162.0,,,,,1.1,,22.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_153218,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,32.00,,FAIL,p95 141.1 ms > 100 ms,4,32,32.00,1920.00,,3771,31.425,1885.50,31.8,0.0318,,,,,51.5,141.1,176.4,,,,,1.1,,23.3,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_153218.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,8.00,,PASS,ok,4,32,8.00,480.00,,903,7.525,451.50,132.9,0.1329,,,,,50.3,57.2,64.5,,,,,1.0,,5.4,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,16.00,,PASS,ok,4,32,16.00,960.00,,1871,15.592,935.52,64.1,0.0641,,,,,50.8,56.3,68.6,,,,,1.0,,11.2,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,32.00,,PASS,ok,4,32,32.00,1920.00,,3771,31.425,1885.50,31.8,0.0318,,,,,52.1,75.9,150.8,,,,,1.1,,22.8,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,38.05,,PASS,ok,4,32,38.05,2283.00,,4564,38.033,2281.98,26.3,0.0263,,,,,53.4,87.8,153.4,,,,,1.2,,27.7,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,39.74,yes,PASS,ok,4,32,39.74,2384.40,,4765,39.708,2382.48,25.2,0.0252,,,,,53.5,93.3,171.9,,,,,1.2,,29.0,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,41.50,,FAIL,p95 102.9 ms > 100 ms,4,32,41.50,2490.00,,4990,41.583,2494.98,24.0,0.0240,,,,,54.0,102.9,176.0,,,,,1.2,,30.5,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,45.25,,FAIL,p95 119.0 ms > 100 ms,4,32,45.25,2715.00,,5438,45.317,2719.02,22.1,0.0221,,,,,54.5,119.0,209.4,,,,,1.3,,33.1,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
server_vit_benchmark,20260924_155214,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,disabled,bfloat16,interactive,0.1,5,64.00,,FAIL,p95 219.6 ms > 100 ms,4,32,64.00,3840.00,,7722,64.350,3861.00,15.5,0.0155,,,,,59.3,219.6,252.4,,,,,1.9,,45.6,,,,,,server_vit_google_vit-large-patch16-224_interactive_20260924_155214.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,1,,,,,36.2,2172.00,27.622,0.0276,,,27.59,,,,,,,,,,,24.0,,,312.7,312.7,0.12,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,4,,,,,65.2,3912.00,15.344,0.0153,,,61.20,,,,,,,,,,,23.6,,,325.2,325.2,0.20,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,8,,,,,77.4,4644.00,12.917,0.0129,,,103.35,,,,,,,,,,,23.8,,,328.0,328.0,0.24,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,16,,,,,89.6,5376.00,11.165,0.0112,,,178.64,,,,,,,,,,,23.9,,,333.2,333.2,0.27,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,1,32,,,,,67.6,4056.00,14.789,0.0148,,,472.13,,,,,,,,,,,24.0,,,326.2,326.2,0.21,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,1,,,,,66.4,3984.00,30.139,0.0151,,,30.17,,,,,,,,,,,48.0,,,369.7,369.7,0.18,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,4,,,,,127.0,7620.00,15.746,0.0079,,,62.68,,,,,,,,,,,47.2,,,386.5,386.5,0.33,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,,ok,,2,8,,,,,150.5,9030.00,13.285,0.0066,,,106.17,,,,,,,,,,,47.6,,,4712.4,4712.4,0.03,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,20260915_215915,SR630 V4,6740P,L4,google/vit-large-patch16-224,cpu,bfloat16,int8,bfloat16-int8,throughput,,,,yes,ok,,2,16,,,,,167.4,10044.00,11.946,0.0060,,,190.93,,,,,,,,,,,47.7,,,386.2,386.2,0.43,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
